t,press,temp,fm,ax,ay,az,avx,avy,avz,q0,q1,q2,q3,ax,ay,az,vx,xy,vz,x,y,z
23.173938,1016.849609,53.589584,4, -3.192025,3.498307,-9.102297, 1.995931,-4.166846,2.992832, 0.931045,-0.195058,0.298675,0.076831, -8.282470,-10.423778,-6.024840, -8.720515,-141.666382,-74.506195, 195.699326,-1251.344116,-602.234375
23.183938,1016.849609,53.589584,4, -3.335595,3.565306,-9.327222, 2.081426,-4.173771,2.900679, 0.937842,-0.191231,0.275507,0.089342, -8.250393,-10.570581,-6.494750, -8.803020,-141.772095,-74.571144, 195.611298,-1252.761841,-602.980103
23.193940,1016.849609,53.589584,4, -3.646662,3.680161,-9.403793, 2.163191,-4.141012,2.813587, 0.944010,-0.186741,0.252328,0.101523, -8.282771,-10.610983,-6.783912, -8.885864,-141.878220,-74.639000, 195.522415,-1254.180908,-603.726624
23.203942,1016.864258,53.510418,4, -3.555734,3.756731,-9.499506, 2.263334,-4.038738,2.694001, 0.949513,-0.181440,0.229509,0.113288, -7.960736,-10.628986,-7.276467, -8.965487,-141.984528,-74.711777, 195.432739,-1255.601074,-604.473877
23.213943,1016.864258,53.510418,4, -3.651447,3.732803,-9.556933, 2.317134,-3.916756,2.616764, 0.954300,-0.175598,0.207148,0.124778, -7.744579,-10.720591,-7.601817, -9.042941,-142.091751,-74.787804, 195.342300,-1257.022095,-605.221802
23.223943,1016.937256,53.427082,4, -3.694518,4.383651,-9.451649, 2.612502,-0.873586,2.286772, 0.955919,-0.166018,0.199310,0.137607, -7.874129,-10.075869,-7.754066, -9.121682,-142.192505,-74.865341, 195.251083,-1258.443970,-605.970459
23.233945,1016.937256,53.427082,4, -3.383451,4.536792,-9.131011, 2.576280,-0.085228,2.341371, 0.956387,-0.156070,0.195155,0.151276, -7.537331,-9.735755,-7.654410, -9.197070,-142.289886,-74.941902, 195.159088,-1259.867188,-606.720032
23.243946,1016.937256,53.427082,4, -3.316452,4.493721,-8.949157, 2.551777,0.237573,2.374130, 0.956204,-0.145980,0.192479,0.165282, -7.424780,-9.678995,-7.492464, -9.271325,-142.386688,-75.016838, 195.066360,-1261.291138,-607.470276
23.253946,1016.937256,53.427082,4, -3.292524,4.565506,-9.092726, 2.508897,0.694608,2.430860, 0.955207,-0.135728,0.191921,0.179799, -7.533211,-9.648525,-7.588734, -9.346657,-142.483170,-75.092728, 194.972900,-1262.715942,-608.221191
23.263946,1016.917969,53.406250,4, -3.550949,4.809573,-9.513863, 2.448705,1.094912,2.503304, 0.953407,-0.125428,0.193218,0.194816, -8.076304,-9.651464,-7.810572, -9.427420,-142.579681,-75.170830, 194.878632,-1264.141724,-608.972900
23.273946,1016.917969,53.406250,4, -3.857230,4.742574,-9.427721, 2.354155,1.522650,2.591994, 0.950714,-0.115205,0.196523,0.210365, -8.395583,-9.821945,-7.467722, -9.511375,-142.677902,-75.245506, 194.783524,-1265.568481,-609.725342
23.283946,1016.917969,53.406250,4, -3.570091,4.627719,-9.509077, 2.299023,1.676327,2.637804, 0.947438,-0.105084,0.200516,0.226088, -8.256788,-9.888206,-7.510218, -9.593944,-142.776779,-75.320610, 194.687592,-1266.996216,-610.478577
23.293947,1016.917969,53.406250,4, -3.665804,4.522435,-9.284152, 2.218856,1.875813,2.711846, 0.943470,-0.095150,0.205430,0.242101, -8.340578,-10.017308,-7.104710, -9.677358,-142.876968,-75.391663, 194.590805,-1268.425171,-611.232544
23.303949,1016.938721,53.391666,4, -3.862016,4.522435,-9.135797, 2.126170,1.903512,2.782958, 0.938969,-0.085654,0.210471,0.258272, -8.567909,-10.149900,-6.730810, -9.763054,-142.978485,-75.458984, 194.493149,-1269.855225,-611.987305
23.313949,1016.938721,53.391666,4, -4.153940,4.421936,-9.044869, 2.022032,1.856637,2.861794, 0.934002,-0.076759,0.215310,0.274579, -8.813264,-10.462609,-6.365093, -9.851187,-143.083115,-75.522636, 194.394638,-1271.286011,-612.742554
23.323949,1016.938721,53.391666,4, -4.187440,4.364508,-8.915657, 1.949589,1.728529,2.902277, 0.928727,-0.068392,0.219550,0.290842, -8.845392,-10.628298,-6.095585, -9.939641,-143.189392,-75.583595, 194.295242,-1272.717896,-613.498413
23.333949,1016.938721,53.391666,4, -4.139583,4.240082,-8.666803, 1.864627,1.528776,2.956876, 0.923218,-0.060744,0.222886,0.307088, -8.710019,-10.790508,-5.778839, -10.026741,-143.297302,-75.641380, 194.194977,-1274.150879,-614.254822
23.343949,1016.932617,53.391666,4, -4.321438,4.173083,-8.599804, 1.759424,1.180673,3.011209, 0.917657,-0.054155,0.224683,0.323255, -8.804499,-11.092085,-5.556401, -10.114786,-143.408218,-75.696945, 194.093826,-1275.584961,-615.011780
23.353949,1016.932617,53.391666,4, -4.134797,4.063013,-8.465806, 1.694438,0.920728,3.043169, 0.912014,-0.048303,0.225308,0.339317, -8.567690,-11.206981,-5.468741, -10.200463,-143.520294,-75.751633, 193.991821,-1277.020142,-615.769287
23.363949,1016.932617,53.391666,4, -4.187440,3.732803,-7.881958, 1.625723,0.557178,3.077527, 0.906417,-0.043404,0.224312,0.355264, -8.147838,-11.521218,-4.925961, -10.281941,-143.635513,-75.800896, 193.889008,-1278.456543,-616.527283
23.373949,1016.932617,53.391666,4, -4.182654,3.445665,-7.738388, 1.562068,0.145953,3.105759, 0.900938,-0.039542,0.221491,0.371068, -7.845943,-11.866679,-4.842025, -10.360401,-143.754181,-75.849319, 193.785400,-1279.894043,-617.285767
23.383949,1016.918945,53.397919,4, -4.158726,3.259024,-7.891529, 1.503474,-0.357158,3.137187, 0.895673,-0.036900,0.216439,0.386737, -7.669388,-12.188128,-5.069419, -10.437095,-143.876068,-75.900017, 193.681030,-1281.332764,-618.044739
23.393950,1016.918945,53.397919,4, -4.149154,3.201597,-7.987242, 1.468317,-0.702864,3.148639, 0.890475,-0.035085,0.209837,0.402237, -7.541274,-12.406885,-5.256131, -10.512515,-144.000153,-75.952583, 193.575897,-1282.772949,-618.804321
23.403951,1016.918945,53.397919,4, -3.967300,2.938386,-7.795816, 1.438754,-1.125275,3.169147, 0.885385,-0.034262,0.201342,0.417593, -7.031719,-12.562140,-5.301650, -10.582839,-144.125793,-76.005608, 193.470062,-1284.214355,-619.564453
23.413951,1016.918945,53.397919,4, -4.024728,2.689533,-7.661818, 1.419578,-1.621727,3.186459, 0.880444,-0.034565,0.190616,0.432772, -6.652204,-12.874835,-5.335398, -10.649361,-144.254547,-76.058960, 193.363571,-1285.656860,-620.325073
23.423953,1016.919189,53.406250,4, -4.101298,2.593820,-7.905886, 1.411854,-1.922156,3.193916, 0.875434,-0.035546,0.178508,0.447762, -6.481058,-13.177907,-5.716493, -10.714184,-144.386353,-76.116135, 193.256409,-1287.100952,-621.086365
23.433953,1016.919189,53.406250,4, -4.177868,2.498107,-7.896315, 1.408125,-2.262269,3.193916, 0.870363,-0.037290,0.164848,0.462499, -6.198895,-13.412348,-5.883490, -10.776173,-144.520477,-76.174973, 193.148651,-1288.546143,-621.848145
23.443955,1016.919189,53.406250,4, -4.283152,2.445465,-7.929814, 1.404929,-2.567225,3.191519, 0.865156,-0.039735,0.149791,0.476961, -5.944251,-13.643044,-6.095178, -10.835627,-144.656937,-76.235939, 193.040268,-1289.993042,-622.610657
23.453955,1016.919189,53.406250,4, -4.383651,2.249253,-7.920243, 1.412120,-2.846080,3.177936, 0.859772,-0.042784,0.133444,0.491078, -5.522851,-13.922188,-6.289789, -10.890855,-144.796158,-76.298836, 192.931366,-1291.441040,-623.373657
23.463955,1017.000732,53.412498,4, -4.354937,2.091327,-7.881958, 1.424904,-2.961937,3.172876, 0.854038,-0.046036,0.116500,0.504906, -5.044385,-14.045926,-6.483989, -10.941298,-144.936615,-76.363678, 192.821960,-1292.890381,-624.137268
23.473955,1017.000732,53.412498,4, -4.421936,2.033899,-7.733603, 1.448342,-3.039441,3.156096, 0.847948,-0.049351,0.099109,0.518391, -4.670598,-14.161291,-6.535775, -10.988005,-145.078232,-76.429039, 192.712082,-1294.341187,-624.901550
23.483955,1017.000732,53.412498,4, -4.627719,1.981257,-7.676175, 1.471780,-3.066874,3.132659, 0.841485,-0.052599,0.081494,0.531506, -4.364451,-14.399454,-6.642068, -11.031650,-145.222229,-76.495461, 192.601761,-1295.793457,-625.666504
23.493955,1017.000732,53.412498,4, -4.618148,1.952543,-7.604390, 1.501609,-2.976585,3.118809, 0.834586,-0.055448,0.064139,0.544317, -3.986610,-14.420251,-6.766283, -11.071516,-145.366425,-76.563126, 192.491043,-1297.247070,-626.432129
23.503955,1017.000732,53.412498,4, -4.575077,2.000400,-7.700103, 1.515992,-2.888161,3.119076, 0.827231,-0.057968,0.047082,0.556879, -3.673833,-14.392216,-7.049438, -11.108254,-145.510345,-76.633621, 192.379959,-1298.702148,-627.198486
23.513955,1016.951904,53.424999,4, -4.555934,1.947758,-7.896315, 1.543158,-2.670297,3.121206, 0.819418,-0.059742,0.030825,0.569243, -3.280769,-14.418083,-7.407281, -11.141062,-145.654526,-76.707695, 192.268555,-1300.158691,-627.965576
23.523956,1016.951904,53.424999,4, -4.737789,2.110470,-7.872386, 1.557540,-2.345099,3.115080, 0.811198,-0.060502,0.015847,0.581420, -3.175591,-14.515702,-7.523962, -11.172821,-145.799698,-76.782944, 192.156815,-1301.616821,-628.733459
23.533958,1016.951904,53.424999,4, -4.632505,2.153540,-8.020741, 1.559937,-2.064114,3.119342, 0.802597,-0.060410,0.001991,0.593454, -2.872000,-14.393641,-7.818937, -11.201547,-145.943665,-76.861145, 192.044769,-1303.076538,-629.502197
23.543960,1016.951904,53.424999,4, -4.733003,2.344966,-7.968099, 1.550615,-1.715212,3.132925, 0.793633,-0.059296,-0.010442,0.605412, -2.808807,-14.399746,-7.899329, -11.229640,-146.087692,-76.940155, 191.932449,-1304.537720,-630.271729
23.553960,1017.228760,53.447918,4, -4.670790,2.392823,-7.776673, 1.531439,-1.318103,3.154232, 0.784332,-0.057034,-0.021241,0.617351, -2.611002,-14.279055,-7.822625, -11.255750,-146.230484,-77.018379, 191.819885,-1306.000000,-631.041931
23.563960,1017.228760,53.447918,4, -4.871787,2.488536,-7.293323, 1.491755,-0.846153,3.191786, 0.774687,-0.053448,-0.030070,0.629367, -2.591707,-14.397276,-7.437967, -11.281667,-146.374451,-77.092758, 191.707062,-1307.463745,-631.812866
23.573960,1017.228760,53.447918,4, -4.823930,2.531606,-7.073184, 1.462724,-0.520689,3.216555, 0.764754,-0.048929,-0.037544,0.641366, -2.465737,-14.307836,-7.305020, -11.306324,-146.517532,-77.165810, 191.593994,-1308.928955,-632.584534
23.583960,1017.228760,53.447918,4, -4.871787,2.684747,-7.006185, 1.429166,-0.114791,3.252244, 0.754533,-0.043214,-0.043355,0.653403, -2.476736,-14.305624,-7.324508, -11.331091,-146.660583,-77.239052, 191.480682,-1310.395508,-633.356934
23.593960,1017.003418,53.462502,4, -4.785645,2.895315,-7.293323, 1.367109,0.420280,3.303647, 0.744005,-0.035961,-0.046943,0.665555, -2.523880,-14.173363,-7.683386, -11.356330,-146.802322,-77.315887, 191.367126,-1311.863525,-634.130066
23.603962,1017.003418,53.462502,4, -4.895715,3.067599,-7.432107, 1.331154,0.756930,3.336407, 0.733192,-0.027700,-0.049149,0.677679, -2.600739,-14.245868,-7.882804, -11.382342,-146.944809,-77.394730, 191.253281,-1313.333252,-634.904175
23.613962,1017.003418,53.462502,4, -4.924429,3.268596,-7.518249, 1.254715,1.159100,3.384614, 0.722051,-0.018336,-0.049611,0.689817, -2.734938,-14.249298,-8.014704, -11.409692,-147.087296,-77.474876, 191.139191,-1314.804077,-635.678894
23.624536,1017.003418,53.462502,4, -4.929215,3.455236,-7.814959, 1.178542,1.568726,3.421368, 0.709943,-0.007215,-0.048242,0.702570, -2.870008,-14.233133,-8.335074, -11.440040,-147.237793,-77.563011, 191.018219,-1316.360962,-636.499023
23.634536,1017.213135,53.491669,4, -5.005785,3.589234,-7.901100, 1.062952,1.988740,3.462384, 0.698147,0.004380,-0.045031,0.714525, -3.009135,-14.317297,-8.423879, -11.470131,-147.380966,-77.647247, 190.903519,-1317.834717,-637.275513
23.644536,1017.213135,53.491669,4, -4.905286,3.684947,-8.207382, 0.980387,2.239896,3.490616, 0.686002,0.016588,-0.040629,0.726277, -3.131353,-14.220657,-8.701022, -11.501445,-147.523178,-77.734261, 190.788498,-1319.309937,-638.052856
23.654536,1017.213135,53.491669,4, -5.077570,3.842873,-8.446664, 0.883973,2.488122,3.526572, 0.673462,0.029367,-0.035002,0.737810, -3.331713,-14.418724,-8.917322, -11.534762,-147.667358,-77.823433, 190.673157,-1320.786621,-638.831116
23.664536,1017.213135,53.491669,4, -4.948357,3.943372,-8.709874, 0.781700,2.685478,3.556934, 0.660524,0.042520,-0.028313,0.749067, -3.528112,-14.328201,-9.110495, -11.570044,-147.810638,-77.914536, 190.557449,-1322.264771,-639.610291
23.674536,1017.053955,53.506248,4, -4.886144,4.005585,-8.461021, 0.649064,2.828235,3.581703, 0.647198,0.055751,-0.020635,0.760002, -3.678186,-14.372099,-8.782387, -11.606826,-147.954361,-78.002357, 190.441376,-1323.744263,-640.390320
23.684536,1017.053955,53.506248,4, -4.871787,3.938586,-8.475378, 0.560107,2.855135,3.589960, 0.633523,0.068767,-0.012518,0.770562, -3.700824,-14.427987,-8.718978, -11.643834,-148.098648,-78.089546, 190.324936,-1325.225220,-641.171204
23.694536,1017.053955,53.506248,4, -4.752146,4.048656,-8.508877, 0.454638,2.821311,3.578773, 0.619590,0.081282,-0.004100,0.780697, -3.915379,-14.428695,-8.641565, -11.682988,-148.242935,-78.175964, 190.208099,-1326.707642,-641.952942
23.704536,1017.053955,53.506248,4, -4.733003,4.115655,-8.523234, 0.332922,2.611170,3.561195, 0.605456,0.092559,0.004137,0.790469, -4.044311,-14.538578,-8.557592, -11.723432,-148.388321,-78.261543, 190.090866,-1328.191528,-642.735535
23.714536,1017.077393,53.510418,4, -4.627719,4.067798,-8.394022, 0.260211,2.395171,3.531632, 0.591191,0.102718,0.011992,0.799876, -4.040250,-14.558870,-8.337242, -11.763834,-148.533905,-78.344917, 189.973221,-1329.676880,-643.518982
23.727730,1017.077393,53.510418,4, -4.627719,4.058227,-8.068598, 0.094283,1.605215,3.445072, 0.572637,0.111250,0.020085,0.811979, -3.920887,-14.758788,-7.942568, -11.815566,-148.728638,-78.449715, 189.817322,-1331.639160,-644.554077
23.737730,1017.077393,53.510418,4, -4.622933,4.029513,-8.102097, 0.068449,1.448342,3.429891, 0.558430,0.116962,0.025858,0.820859, -3.846379,-14.868744,-7.926350, -11.854030,-148.877319,-78.528976, 189.698776,-1333.127930,-645.339355
23.747730,1017.077393,53.510418,4, -4.268796,3.790231,-8.015956, 0.009588,0.752669,3.360910, 0.544451,0.119626,0.029882,0.829682, -3.633322,-14.582856,-7.799051, -11.890363,-149.023148,-78.606964, 189.579880,-1334.618164,-646.125427
23.757732,1017.044434,53.518749,4, -4.077370,3.728018,-7.762317, -0.003196,0.385390,3.324155, 0.530527,0.120703,0.032929,0.838386, -3.465594,-14.521357,-7.518792, -11.925026,-149.168396,-78.682167, 189.460602,-1336.110107,-646.912415
23.767732,1017.044434,53.518749,4, -3.742375,3.560520,-7.657032, -0.017578,-0.134500,3.265561, 0.516801,0.119539,0.034612,0.847014, -3.275794,-14.266309,-7.395143, -11.957784,-149.311066,-78.756119, 189.341019,-1337.603271,-647.699951
23.777732,1017.044434,53.518749,4, -4.000799,3.522235,-7.604390, -0.008789,-0.846420,3.177936, 0.503424,0.115365,0.034357,0.855615, -2.904262,-14.576702,-7.419261, -11.986826,-149.456833,-78.830315, 189.221146,-1339.097900,-648.488281
23.787734,1017.044434,53.518749,4, -3.842873,3.503092,-7.944171, 0.006126,-1.240333,3.132126, 0.490161,0.109519,0.033010,0.864096, -2.798648,-14.501512,-7.763340, -12.014818,-149.601883,-78.907967, 189.100967,-1340.594238,-649.277527
23.797734,1017.098633,53.537498,4, -3.713661,3.469593,-8.030313, 0.042081,-1.748504,3.061014, 0.477126,0.101546,0.030215,0.872427, -2.575309,-14.449251,-7.881866, -12.040571,-149.746368,-78.986786, 188.980560,-1342.091675,-650.067383
23.807734,1017.098633,53.537498,4, -3.670590,3.273381,-8.054241, 0.100675,-2.278249,2.988038, 0.464301,0.091380,0.025852,0.880573, -2.124012,-14.365747,-7.984790, -12.061811,-149.890030,-79.066635, 188.859940,-1343.590576,-650.858032
23.817734,1017.098633,53.537498,4, -3.436093,3.225525,-8.461021, 0.202949,-2.809592,2.876975, 0.451812,0.079091,0.019746,0.888383, -1.928952,-14.173395,-8.426458, -12.081101,-150.031769,-79.150902, 188.739136,-1345.090942,-651.649536
23.827736,1017.098633,53.537498,4, -3.541377,3.455236,-8.705089, 0.272463,-3.125734,2.820778, 0.439381,0.065524,0.012585,0.895821, -1.688909,-14.414742,-8.727328, -12.097994,-150.175949,-79.238190, 188.618134,-1346.593018,-652.442078
23.837736,1017.135498,53.539581,4, -3.517449,3.536592,-9.159725, 0.368877,-3.469309,2.741942, 0.427090,0.050608,0.004207,0.902784, -1.379353,-14.439842,-9.241537, -12.111788,-150.320343,-79.330605, 188.497009,-1348.096191,-653.235413
23.847736,1017.135498,53.539581,4, -3.536592,3.574877,-9.217153, 0.468754,-3.751893,2.674292, 0.414865,0.034605,-0.005245,0.909211, -0.927327,-14.464291,-9.363982, -12.121061,-150.464981,-79.424248, 188.375793,-1349.600830,-654.029663
23.857736,1017.135498,53.539581,4, -3.316452,3.632305,-9.446864, 0.597394,-4.040070,2.616764, 0.402639,0.017538,-0.015886,0.915055, -0.621822,-14.292654,-9.639484, -12.127279,-150.607910,-79.520645, 188.254517,-1351.106934,-654.824890
23.867736,1017.135498,53.539581,4, -3.594020,3.708875,-9.499506, 0.678361,-4.215586,2.561898, 0.390400,-0.000184,-0.027245,0.920244, 0.038908,-14.486271,-9.747181, -12.126890,-150.752777,-79.618118, 188.133255,-1352.614502,-655.621094
23.877736,1017.135498,53.539581,4, -3.354737,3.909872,-10.155139, 0.798213,-4.348755,2.500108, 0.378180,-0.018293,-0.039399,0.924714, 0.310108,-14.337103,-10.442311, -12.123789,-150.896149,-79.722542, 188.012024,-1354.123413,-656.418335
23.887736,1017.132080,53.554169,4, -3.421736,4.072584,-10.035498, 0.936974,-4.310402,2.428197, 0.366071,-0.035965,-0.052090,0.928433, 0.795672,-14.397275,-10.358245, -12.115832,-151.040115,-79.826126, 187.890869,-1355.633789,-657.216614
23.897738,1017.132080,53.554169,4, -3.254239,4.115655,-10.030712, 1.022735,-4.226506,2.385583, 0.353966,-0.053082,-0.064988,0.931488, 1.188289,-14.186491,-10.370335, -12.103947,-151.182007,-79.929848, 187.769806,-1357.145874,-658.016052
23.907738,1017.132080,53.554169,4, -3.115455,4.220939,-10.102497, 1.133798,-4.013702,2.328587, 0.342017,-0.068996,-0.077970,0.933910, 1.546639,-14.017407,-10.462099, -12.088480,-151.322174,-80.034470, 187.648926,-1358.659058,-658.816406
23.917739,1017.132080,53.554169,4, -3.096312,4.393222,-9.911071, 1.236870,-3.787582,2.264133, 0.330305,-0.083666,-0.090984,0.935747, 1.876091,-13.989231,-10.300410, -12.069717,-151.462082,-80.137482, 187.528214,-1360.173828,-659.617859
23.927739,1017.157959,53.552082,4, -2.699104,4.522435,-10.068998, 1.344737,-3.385679,2.187428, 0.319019,-0.096271,-0.103761,0.937121, 1.969393,-13.638653,-10.514528, -12.050023,-151.598465,-80.242630, 187.407715,-1361.689819,-660.420288
23.937739,1017.157959,53.552082,4, -2.919244,4.584648,-9.801001, 1.409457,-3.128930,2.138155, 0.307992,-0.107554,-0.116363,0.938102, 2.443670,-13.666259,-10.233680, -12.025586,-151.735123,-80.344963, 187.287460,-1363.207153,-661.223755
23.947739,1017.157959,53.552082,4, -2.560320,4.800002,-9.839287, 1.453935,-2.759520,2.079561, 0.297360,-0.117029,-0.128529,0.938810, 2.415990,-13.415394,-10.370287, -12.001427,-151.869278,-80.448669, 187.167450,-1364.725830,-662.028259
23.957739,1017.157959,53.552082,4, -2.828316,4.857430,-9.848858, 1.524248,-2.251082,2.026560, 0.287250,-0.124010,-0.140198,0.939391, 2.909964,-13.403097,-10.353153, -11.972327,-152.003311,-80.552200, 187.047729,-1366.245850,-662.833801
23.967739,1017.149902,53.558334,4, -2.837888,5.039284,-9.930214, 1.571923,-1.918960,1.994600, 0.277475,-0.129352,-0.151556,0.939845, 3.124827,-13.313175,-10.487761, -11.941079,-152.136444,-80.657082, 186.928314,-1367.767212,-663.640381
23.977739,1017.149902,53.558334,4, -2.861816,5.182854,-9.858429, 1.608411,-1.509333,1.956513, 0.268148,-0.132716,-0.162457,0.940263, 3.278798,-13.226356,-10.478169, -11.908291,-152.268707,-80.761864, 186.809235,-1369.289917,-664.447998
23.987740,1017.149902,53.558334,4, -2.924029,5.321637,-9.901500, 1.644899,-1.127139,1.936538, 0.259193,-0.134224,-0.172971,0.940684, 3.466076,-13.122606,-10.578124, -11.873627,-152.399948,-80.867653, 186.690491,-1370.814087,-665.256775
23.997740,1017.149902,53.558334,4, -3.134598,5.551348,-9.973285, 1.675794,-0.737488,1.918161, 0.250636,-0.133850,-0.183081,0.941143, 3.709593,-13.152463,-10.730820, -11.836531,-152.531479,-80.974960, 186.572128,-1372.339355,-666.066528
24.007740,1017.105225,53.556252,4, -3.196811,5.733203,-10.313065, 1.692041,-0.509237,1.902713, 0.242327,-0.132373,-0.192939,0.941558, 3.921097,-12.975767,-11.136738, -11.797319,-152.661240,-81.086327, 186.454163,-1373.865967,-666.877380
24.017740,1017.105225,53.556252,4, -3.326023,5.972485,-10.571490, 1.709885,-0.230115,1.889396, 0.234323,-0.129551,-0.202502,0.941969, 4.109365,-12.884394,-11.494645, -11.756226,-152.790085,-81.201271, 186.336594,-1375.393921,-667.689392
